character_id,character_name,file_name,personality,label
4cff5b3763da0ded,Nao Tomori,tsundere/4cff5b3763da0ded.webp,"Nao, as part of the student council, is known to be a hardworking, smart, and capable girl; she is also narcissistic, self-righteous, short-tempered and a liar. Nao dislikes when other people fail to acknowledge her efforts. She is bold, straightforward and also loves eating food, especially roasted corn and meat, and she became a great influence on Yuu's personality as she was the one who helped him out to recover from his severe depression brought by his younger sister Ayumi's death. Due to her past, she claims to not trust anyone but Shunsuke (who isn't named at that point) however as time passes she grows to trust both fellow council members, especially Yuu though they still bicker, this trust grows to the point where she believes his claims of time travel and also entrust him with the protection of ability users willingly giving her ability to him. She is shown to be fond toward children such as Ayumi and Iori playing with them and visiting them whenever she can, she also blames herself for Ayumi's death showing which causes her to attempt to help Yuu recover from his severe depression.",tsundere
fafa90ed7c6b4f75,Stella Vermillion,tsundere/fafa90ed7c6b4f75.webp,"Stella initially appears to be feisty, hot-blooded, and quick to anger, possibly due to her sheltered upbringing, as she was shown arguing with Ikki after he accidentally walked in on her dressing and then stripping to make things even, even going as far as to want him to kill himself just to make up for it. However, later on, she is shown to be anything but bitter and is even willing to admit her mistakes and be friendly with others exhibiting bouts of childlike wonder and is easily excitable. Despite this, she is still reckless and impulsive and exhibits frequent bouts of jealousy when it comes to Ikki, especially when it comes to women as she wants to be the one who makes Ikki the happiest. Stella also dislikes being called a prodigy or a genius and holds contempt for anyone who views her natural abilities as being her lone source of strength, as she wants to prove that she is more than a just prodigy, and she desires to show her capabilities with a sword, as well. Stella holds a strong passion for her Vermillion Empire, viewing all the citizens as her family, and seeking knighthood so she can protect them all while proudly showing off her strength for her people.",tsundere
3e719b5eedbcb544,Cecilia,deredere/3e719b5eedbcb544.webp,"To the public, Cecilia is a dignified and refined saint. She is proper, empathetic, and quick to help those in need. However, when she's alone with Lawrence, she acts much more lazily, often loafing about and helping only when motivated. If someone walks in, she is able to switch back to her refined demeanor almost instantly, and can do the same in public out of habit. She is comfortable being herself around Lawrence because he accepts her the way she is, who she views as special. She has a crush on Lawrence, displaying protectiveness towards him, getting easily flustered around him, and becoming jealous of the four angels who try and attach themselves to him. Also, as a saint, Cecilia is very truthful and cannot tell a lie.",deredere
42fd286f675bf81a,Rin Shima,kuudere/42fd286f675bf81a.webp,"Rin is depicted as having a quiet and reserved personality; preferring to camp alone. Showing somewhat of an introvert characteristics, the exact opposite of her later best friend and fellow (apprentice) solo camper, Nadeshiko. However, she is actually a very caring and friendly girl, despite can be a worry wart. Rin is wanderlust and independent, traits that she earned from her parents and especially Grandfather. Despite her being socially inept at first, she eventually grew out of it and actively enjoy her time with her friends, although she retains her love for solo activity and independence. Rin is also not awkward for showing her emotions and also prone to comedic moments thus making her actually enjoyable and helpful to have around. Throughout Season 1 , Rin is seen slowly opening up to Nadeshiko Kagamihara and the rest of the Outdoors Activities Club members. While she completely dejects the idea and showing clear discomfort of interacting with people other than Ena Saitó, she starts to become a lot more friendly and accepting towards the club. Eventually befriending the entire group, this culminates in Rin agreeing to participate in the club's end of the year camping trip.",kuudere
0d22a6874709d4b5,Rin Kurenai,tsundere/0d22a6874709d4b5.webp,"Rin is an audacious and impulsive girl whose primary goal is to seek revenge against Eiji for being the reason behind her parents' deaths. She is willing to resort to any means to kill him, and persistently attempts to through violent procedures such as stabbing Eiji in the hand with her sword. Even after being subjugated under Eiji's Bind Dominator , Rin continues to try to kill him, stating that although she is to obey him, she will never allow him to control her heart. In addition, Rin is relatively ruthless towards others, as shown when she stabs Sena Hoshimiya , Eiji's stepsister, in order to insure that Eiji will do as she wishes. She also harms her comrades, without any consideration for them, so that she can accomplish her own goals. She also doesn't want anyone to kill Eiji.",tsundere
d3cbf16056441bd9,Reina Miyama,tsundere/d3cbf16056441bd9.webp,"Reina is a very sensible girl who often has to stop Mia from charging straight ahead. She may almost be considered too serious and tends to worry a lot due to her penchant for over-thinking matters. However, she is also very sensitive. While on the surface she appears to be cool and mature for her age, she hides a warm and passionate heart on the inside. She is very skeptical of Mia's confidence at first and is annoyed at her lack of respect, but later starts to respect Mia a little more after seeing her honest attitude and they soon became loyal friends. Reina also harbors a huge crush on Itsuki, often fawning over him.",tsundere
00049be5bca2ffd2,Kanon,deredere/00049be5bca2ffd2.webp,"Kanon is the first form of Non. She is the pinnacle of all Lovely Idols. She was born out of Non's extensive research and planning, as a result she exhibits traits such as being sweet and cute with a humble and shy nature, and using the word ちょぅ ""chō"" (meaning ""super"") a lot in her speech. Half of what she says is deceptive or used to flex, but the other half is genuine as Non really does love idols. Kanon's main purpose was to gather information about the competition and gather support for Triangle. Her catchphrase is ""Kano-pero!""",deredere
4afb80039758491d,Arisa Ichigaya,tsundere/4afb80039758491d.webp,"Arisa is an introvert whose hobbies include tending for bonsai plants and internet surfing. Even though she's basically a shut-in and admits to being lazy by nature, she still manages to achieve excellent results in school due to her intellect. She tends to be quite moody, and because of her sharp tongue and being hot headed, often gets into arguments with others (especially Kasumi). Usually, however, this is because she is unable to be honest with herself. She easily blushes and starts stammering when she gets complimented, especially by her fellow Poppin'Party members. She blushed very hard when Rei complimented her that she was the most talented in the music school Arisa attended when she was younger, and got so flustered she ran down the hallway. Though she denies it, she gets lonely easily. It was shown that in the past that Arisa was a loner who always did things by herself, and claimed not to need help from other people. However, after meeting Kasumi, she slowly started changing, showing more of her kind side and interacting with other people as well. Due to her grounded personality, the other members of the band often tease her on friendly terms, though it doesn't stop her from getting frustrated.",tsundere
e1f462df314dd8ff,Guri,deredere/e1f462df314dd8ff.webp,"Guri is an energetic, cheerful girl that tends to act on impulse. Although kind-hearted, she often causes trouble for those around her (mainly Seiji ) because of her antics, albeit unintentionally. As Cupid, her job is to use the Kiss Note to create new couples. However, because of her love of BL manga, she mostly creates same-sex male couples for her own amusement. Though she didn't initially understand what love was, she finds herself falling in love with Seiji as the series progresses. Although her feelings are so far unrequited (while Seiji cares about her, he only sees her as a friend), she is not deterred and continues to try to make Seiji her own. While she often acts like an airhead, she is fairly insightful as shown when she deduces that Shikimi isn't really evil, but rather misguided and hurt due to her childhood experiences. She is also shown to be forgiving as she forgives Shikimi for manipulating her and offers her a chance to turn to the light.",deredere
3e0add239614044b,Cecile von Spitzweg,deredere/3e0add239614044b.webp,"Lady Cäcilie is a very loving person, earning herself the nickname ""Huntress of Love"", even though she was the one who referred to herself as such. Although initially, Cäcilie seems to be rather airheaded and gets flirty sometimes, she is actually very astute and intelligent. She seems to be very cheerful and gets excited easily. She is also able to control situations effectively. Because of her beauty, many men ask for her hand. Sometime before, when Wolfram was still a baby, Cäcilie joked about letting the baby choose who will be his next father among those who would like to marry her. She often goes around meeting acquaintances in a quest to search for love. Despite this habit of hers, she is a very caring person, especially to her sons. She gets worried about them and gets melancholic when they get hurt.",deredere
89bf2b2c619c8e04,Nishikata,tsundere/89bf2b2c619c8e04.webp,"Initially, Nishikata is shown to be a boy who often blushes and gets easily embarrassed, especially when he is teased at school by his friend, Takagi. He is, at times, shy around Takagi, especially when she brings up topics regarding love and romance. Despite the constant teasing and embarrassment, he does not give up on his main goal, which is getting back at Takagi and claiming victory in one of their many competitions. Though Nishikata is determined on his goal to get his revenge on Takagi, he has failed nearly all of their competitions. He takes his defeats quite seriously and honors his own promise in punishing himself, as shown when he decides to start doing 3 push-ups (10 push-ups in the manga) every time Takagi teases him as a way to punish and motivate himself. He is seen to be very strategic when planning against Takagi, often planning several days in advance. In general, Nishikata is a nervous, agitated, anxious, jumpy, and an easily fooled person who overthinks his actions towards Takagi and the other students and teachers. As seen in both the manga and anime, Nishikata spends almost every waking moment planning and devising ways to get revenge on Takagi, to the point that he can neglect his lessons and studies.",tsundere
6edfbe3e8077ab7f,Misaka Sisters,kuudere/6edfbe3e8077ab7f.webp,"The clones’ personalities are different from their original, Mikoto. Due to the clones' emotions being suppressed, as they are unnecessary to the experiment, one would deduce that they are emotionless, as their expressions often remain the same, though they are in fact not emotionless and can still feel emotions even if they do not understand them. Because of their suppressed emotions, the clones talk in the third person narrative, describing themselves after finishing a sentence. Initially thinking little of themselves as individuals, and not even identifying themselves as human, the clones later begin developing a sense of self and individuality after the termination of the project. For example, due to sharing the same memories, every single clone falls in love with Touma after he saves a single one of them from Accelerator. They also try to gain the upper hand in regards to him, such as dieting, and giving him gifts.",kuudere
4e600d61fb086c5c,Mutsu,kuudere/4e600d61fb086c5c.webp,"Although she works for Sakamoto, Mutsu is the opposite of him in terms of personality, acting as the real leader of the Kaientai. She is usually calm, collected, and serious. In the Renho Arc, however, she got angry when Sakamoto had been playing Uno instead of thinking of an actual plan to save Earth. She strongly followed what Sakamoto preaches: ""Never let your eyes off your duty."" - When her own leader got captured, she ensured the safety of the ship's guests before proceeding to help him, even if it meant to kill him.",kuudere
3d0f9faf832b9ce8,Shintarou Midorima,kuudere/3d0f9faf832b9ce8.webp,"Midorima with his lucky item Midorima is usually very reserved. He feels no need for fooling around, although Takao tries to persuade him many times (often ending up with him annoying Midorima). Acting kind to opponents is very hard for him, while his friend Takao has no problem with that. Very confident in his abilities, he often acts high and mighty around others (mostly his teammates). He strongly believes in the Oha Asa horoscopes and is set at ease when he hears that his zodiac sign, Cancer, will have a lucky day, even going as far as carrying a so-called ""lucky item"" with him everywhere. He also believes in blood types compatibility, as shown when he said Kuroko's blood type A and his blood type B don't get along. His motto is ""Man proposes, God disposes"", which means doing your best and fate will decide the rest. Takao once commented on his preparation for matches, ranging from filling his nails, taping his fingers, listening to the Oha Asa horoscopes, and carrying his lucky item of the day accordingly, as some sort of obsession. Likewise, his belief in guaranteed fate/luck in his overall approach leads him to be a rather calculating-and-analytical person in general.",kuudere
9608147f2a39de8e,Loretta Cristiano Amodio,tsundere/9608147f2a39de8e.webp,"As family head Loretta can be calm, professional and stubborn under pressure. Despite the losses to the Cristiano Family she refuses to be intimidated. When not on duty she acts closer to her age, flustering at being called a child and showing a more temperamental side. Loretta is close to all her people and is generally informal among family, accompanying orders with childish gestures like flicking a subordinate's forehead and calling them affectionate nicknames like ""big brother"". Nonetheless, she takes her responsibilities very seriously.",tsundere
24574aee054ca20b,Nadia,deredere/24574aee054ca20b.webp,"Nadia is a kind and polite individual, greeting visitors with a soft smile. She has a habit of reminding people that she is an old model. Nadia displays extreme dedication towards Andrew, a man she loves, and gets flustered when thinking about, as she patiently waits for his return and believes in him completely. She is a bit oblivious about short human lifespans though, thinking that Andrew would return even after 200 years.",deredere
5413a4b5cd42f621,Evangeline A.K. McDowell,tsundere/5413a4b5cd42f621.webp,"After the success of various harem series such as Love Hina , Ken Akamatsu stated that he wished to create a different kind of series through Negima. The series initially appeared like another unconventional harem manga, despite changing the male protagonist to a child and creating a large, varied cast. The active introduction of the vampiress Evangeline changed the series into something different. The second character noted for her uniqueness in the class (the first being Chachamaru ), she created a more supernatural aura to the world of Mahora Academy outside the child teacher. Starting from her battle with the protagonist, she forced him to become more active and open about his abilities as his first major obstacle. Evangeline's character parallels Negi in various ways. She is the oldest student at over 600 years of age, yet she appears in age similar to Negi. Similarly, she is one of the few fully Caucasian characters, besides the teacher. Finally, they both come from the magic world with some past connection to the Thousand Master. Initially Akamatsu imagined her wearing a witch's hat even in class, but dropped it early on (the only time she does wear the hat in continuity is during her initial campus raids).",tsundere
f14591d3c778f8b9,Anko Uehara,tsundere/f14591d3c778f8b9.webp,"Anko is a brash and rude kid. She is a bully, often threatening and hazing Yoshikawa. She is also shown to be a spoiled kid, abusing her parent's positions to get away from trouble. She mellows down as the story went on, even reporting Aizawa's plot. In Episode 39, it was revealed that Anko was once a bully victim who was bullied by her own brother Yuichi when they were children in the past and was the one who witnessed her father who strictly scolds her brother for his lackluster grades, leading her brother to bully her by snapping her doll's neck as a way for blaming her for his troubles. Her brother's bullying had led her to become a bully. As the manga progresses, she has seemingly dropped her brash attitude, most definitely when Yoshikawa is around.",tsundere
66e41fe2a7579381,Yuri Tsukikage,kuudere/66e41fe2a7579381.webp,"Yuri is calm and composed, well known for her cool attitude and her frequently chart-topping exam scores at school. She cares for little and is initially cold towards Tsubomi and Erika. After losing Cologne, she became quiet and withdrawn, fearful of causing others to feel burdened by her or risk losing someone else she cherishes. She believed it would be impossible for her to become a Pretty Cure again and was deeply saddened. Before this happened, she was shown to be overly confident and bold. She wouldn't listen to Cologne when she believed she didn't need a partner for help until Cologne died for her. Her true personality is one of contentment and maturity. She can be stubborn when she sets her mind to something but begins to open up as she spends more time with the group. She shows a more friendly side to herself by this point. Although generally mature, she can sometimes be oblivious to other's romantic feelings for her.",kuudere
a353e51b0507fea9,Kaguya Shinomiya,kuudere/a353e51b0507fea9.webp,"Kaguya was a very cold and rational individual, but she slowly changed after joining the student council. During her earlier days in council, she considered Miyuki Shirogane as one she would be fine to be in a relationship with if, and only if , he confesses first, thus she constantly plays mind games in trying to get him to confess. Later in the series, her actions imply that she is starting to accept her feelings of liking Miyuki, but won't openly admit it. Due to being part of a wealthy and important family, Kaguya is sometimes seen arrogant and is very confident about her intelligence and incredible skills. However this is only an image she displays on the outside. Deep down she is always accompanied with an immense pressure for accomplishing her family's expectations, feeling desperate to do things her friends are able to do on a daily basis. While she is a genuinely selfless and kind person at heart, given the unhealthy environment she grew up in, she doesn't consider herself a good person and as such, has a longing for true kindness that borders on obsession which she found in Miyuki. She cares about the members of the student council and considers them as treasured friends. Kaguya has a bad habit of immediately turning to money to solve her problems.",kuudere
dd84c3a1255ec9cd,Ledo,kuudere/dd84c3a1255ec9cd.webp,"Ledo is a very wary person, as shown during the first few episodes. He is also very intelligent and knows how to examine his surroundings with great detail. This ability is augmented when teaming up with Chamber . He appears not to know anything apart from war and battle, and thus his social skills are extremely low if not zero. He also is willing to kill anything or anyone as long as it is a hostile and if it's within his orders. His coldness towards human life may be attributed the fact that he fights aliens instead of humans and that he was not informed on any kind of ethics or moral code at all. Therefore, the system on Gargantia where killing even an enemy is a bad thing confused him and Chamber at first. As the series progresses, however, his emotions start to come out. The point where he started questioning his orders was when he had viewed as ancient record device from the ancient past. From it he learned that the Hideauze were really humans designed to adapt to outer space.",kuudere
6890aaa487d1f135,Yuki Rurikawa,tsundere/6890aaa487d1f135.webp,"Yuki is a person with a sharp tongue, and he is not afraid to speak his mind, but he is not essentially mean-spirited. He has little respect for those older than him and doesn't mind getting into an argument if he deems it necessary. This is a character trait Yuki got after people often commented negatively about his preference in looks and taste. To defend himself, he became someone who would stand up against such bullying. However, he would never mock someone for something they like or their ability and is actually a very tolerant and headstrong person who supports his comrades even in dire times. He also takes great pride in his sewing and designing skills.",tsundere
71419080e82f8592,Ferryl Ookami,tsundere/71419080e82f8592.webp,"Ferryl used to have a complex about her height, but upon learning she became big because she was giving her coat to her sister, she actually started to be proud of her height. She really loves her sister and is ready to do anything for her, thus she often accepts and do what her sister wants as she can't bear the thought of Ranka hating her. She also began to develop feelings towards Gigas Terano due to his ferocity and size.",tsundere
f385f49b60071a7c,Kleethe Rutherford / Sylph,kuudere/f385f49b60071a7c.webp,"Initially, Kleene is shown to be a rather emotionless person, barely displaying any emotion on her face beyond a passive, neutral expression. Her only changes in expression came from when she is surprised and her eyes widen more than usual. Other than that, any other emotions are shown through the digital hairpins she wears on her head. Despite this, Kleene appears to be dedicated to her role as one of the Element 4 and takes it seriously, preferring to be called her code name as opposed to her real name. Because of the trauma of seeing her brother mutilated, Kleene developed a unique disorder that causes her to break down after high emotional events. Thus she wears a pair of digital hairpins that suppress her emotions, activating in events such as her becoming hysterical at the thought of Drakken absorbing her for failing. Despite her outward feelings being suppressed, Kleene is shown to be quite an emotional and easygoing young lady. She has a caring side to her, especially with regards to her brother, as she left with Jinn when he walked away after seeing Fie cut off Weisz's arm.",kuudere
15dc9eba48cebc55,Gintoki Sakata,tsundere/15dc9eba48cebc55.webp,"Gintoki is extremely lazy. He is often seen wearing a dumb expression on his face and spends his days lounging around reading Shounen Jump while imparting wise and sage-like advice to his younger employees, even though he doesn't actually know what he's talking about most of the time. Due to his poverty and unwillingness to do mostly anything, he is always behind on his rent and often runs away when Otose, his landlady, comes to collect the payment. He often blows all of his savings on Pachinko and other gambling games, which Shinpachi and Kagura often scold him for. However, even though he is lazy, Gintoki is quite dedicated to his job and tries to help people to the best of his abilities (usually in a very strange and twisted way). He is sarcastic and unattached but he values connections more than anything in the series. For the most part, Gintoki is content with hanging out with his friends. However, different aspects of his personality emerge depending on the situation. In the more comedic arcs, he is characterized as cowardly and sarcastic, but in serious arcs, he is unwavering and will die for someone who he cares about. He very much enjoys joking, being passionate, and arguing about stupid stuff so he and his friends at the end of the day can have a good laugh.",tsundere
fab4886602c2d4e4,Yuu Akeuchi,deredere/fab4886602c2d4e4.webp,"Possessing superhuman physical abilities, Yu has an abysmal optimism and a bright personality, and she instantly melts away the anxiety and tension of the shy Umika. On the other hand, she tends to hate steady effort and study and sometimes goes to bed while talking fast during class. With her natural cheerfulness and energy, she can easily open up to her new classmates. Due to a spaceship malfunction, she crash-landed on Earth, and when she noticed, she was in an abandoned lighthouse with her high school student notebook in her hand. She possesses a diary written in cosmic language, which is currently the only clue to her memory. Currently, she uses the abandoned lighthouse where she woke up as a cemetery. After becoming friends with Umika, she has been working hard to make rockets with her.",deredere
2fd812533bcd8a81,Misha,deredere/2fd812533bcd8a81.webp,"She speaks like a small child, ending almost all of her sentences with ""su"", a shortened form of ""desu"", and tries her very best to make everybody around her happy; consequentially making matters much worse. She moved in next door to Kotarou and has always been very hyper and outgoing around him. She is happy and optimistic, and has always managed to keep a smile on her face despite feeling unhappy. Often, Misha will try to use some of the magic that she's received from heaven in order to help Kotarou, but her attempts, while done with no ill-intentions, do not go according to plan.",deredere
91eedb411748e814,Ochako Uraraka,deredere/91eedb411748e814.webp,"Other students have described Ochaco as ""the most laid-back girl"" in her class, being very bubbly and was once kind of an airhead sometimes. She is often incredibly blunt without being aware of it. Similar to Izuku Midoriya , Ochaco's reactions tend to be exaggerated and humorous: she often becomes amused at certain personality traits and quirks others exhibit, bursting into laughter at times, which she tries to suppress. Ochaco is a warm, cute, lively individual who thinks about everything positively, though she is objective enough to see flaws and virtues. She is generally empathetic and friendly to those she meets, and she will try to help or defend anyone who is kind to her or needs assistance. Ochaco is very good at reading people, understanding the reasons for Izuku and Katsuki Bakugo 's rivalry, and being the first to notice when the usually collected Tsuyu Asui was upset. Her empathy and kindness are also seen in how well she gets along with her classmates. She is on good terms with everyone and is particularly close friends with several class members, including Izuku, Tenya Ida , Tsuyu, etc.",deredere
a0131394f67769ce,Hinagiku Katsura,tsundere/a0131394f67769ce.webp,"Hinagiku is 15 years old at the beginning of the series, though she turns 16 with the passage of time. Hinagiku is very capable in everything . It seems that whatever she turns her hand to, she will excel at it. For example, she was able to sing a song to near perfection and enamors the crowd in the process during her birthday - although she had never heard the song before (See ""Her birthday"" section below). Hinagiku is an expert with swords and is very skillful in kendo (She is the president of the kendo club). The manga also depicts her as masterful in fighting, demon slaying, and among many other skills. She is also the president of the student council of the prestigious Hakuo Academy, the academy for the very wealthy and smart people. Despite not being a senior or the most wealthy student, she was elected as president of the student council. She is deeply respected by both her juniors and seniors. In addition to all of that, Hinagiku is admired by many male and female students (due to her beauty and her quality to excel in almost everything). Thus, she is seen and adored as a school idol in Hakuo Academy.",tsundere
e98573e1dc90f17e,Rinko Yamato,deredere/e98573e1dc90f17e.webp,"Yamato is a kind & sweet girl who seems to have strange taste in men, as she immediately fell in love with Takeo Gouda (both his personality and his appearance). She's kind and she doesn't feel right if someone does something for her, but she isn't allowed to return the favor. Despite that, she's shown to be clever, as she purposefully left her phone in Takeo's room when she went to visit him so she would have a chance to see him again. She always has her heart beating fast when she's around Takeo, and she wants him to feel the same way, but her plans don't always work out. This made her feel like she isn't as innocent as Takeo thinks she is, but she admired his muscles and she wants to hold hands, hug, and do other stuff with him. She's also patient and understanding, as she understands Takeo's relationship with Makoto Sunakawa was important to him and she even invites him to some of their dates and group dates so he doesn't feel left out. She even offered to match him up with one of her friends.",deredere
5c965b9057becd5c,Shirabe Tsukuyomi,kuudere/5c965b9057becd5c.webp,"She always seems to be thinking to herself when it comes to events of recent and claims to not be good at talking to other people, and as such prefers to stick by the sides of people she has personally known for a long time. This isn't to say she's incapable of emotion though, as she has shown tendencies of being disgusted or shocked by over-the-top brutalities and needless death. Aside that, she's always happy to spend time with her friends and allies, even if her personality and frequent lack of a smile say otherwise. Shirabe has a cynical side, believing that individuals like Hibiki are primarily motivated via self-interest and is quick to believe such people as hypocrites, a practice of which she greatly despises. Out of all the protagonists, Shirabe proves the most passionate and dedicated to the mission and task at hand. She'll always prioritize her orders even if they act against what would be a benefit to her and her allies, like how she took Kirika away to return to home base despite attempting to win Chris ' Ichaival relic in a singing competition, an act of which shows how much trust she puts in her superiors. Said loyalty also proves to be very selective, clearly made by her decision to stick with Nastassja despite her declining health rather than listening to Dr.",kuudere
c2b14699c10a3553,Wakasa,deredere/c2b14699c10a3553.webp,"Wasaka is carefree and not shy about letting himself be spoiled by Tatsumi 's kindness. He does not know much about human society and is very impressionable. He is very huggy and doesn't mind pulling Tatsumi into the tub to bathe with him, or hugging onto him whenever he's sitting too close to the tub for too long. Wakasa also loves eating hamburgers and when Tatsumi mentioned a possibility of switching from hamburger meat to tofu to save on expenses, he was devastated.",deredere
1cde41f4dbbe9c75,Miya Tachibana,deredere/1cde41f4dbbe9c75.webp,"She is a playful girl, and tends to call her brother ""Nii-Nii"" which sometimes annoys Junichi secretly. She tends to be jealous when her brother is with another girl, with the exceptions of Sae , Ai and Rihoko , who are her close friends. She was always seen walking home with Sae and Ai. She also has a habit of teasing Sae when it comes to Sae's breast. Her favorite food are meat buns. She is shown to care a lot about her brother as seen in episode 26 where it is implied that she is concerned as to why her brother does not have a girlfriend",deredere
3db7945c5164eff4,Chisato Chikaishi,tsundere/3db7945c5164eff4.webp,"Chisato has a studious, prudent, and overall caring personality. However, she will resort to violence when facing extremely unpleasant situations (mostly perverted). When it comes to Kazuya, Chisato is shown to always be harsh, if not sometimes violent, towards him but only because she cares for him. She is also shown to be simple and rather modest, such as how she created an Amasogi that was born from a simple desire to come over to Kazuya's house to study with him, and was satisfied when Kazuya invited her, dispelling her Amasogi.",tsundere
7474bb932e2766f3,Chiyo Yanaoka,tsundere/7474bb932e2766f3.webp,"Despite her origins from a notorious Yakuza family, Chiyo is usually a very calm, kind-hearted and collected individual. She is frequently seen to act as a mediator in serious and threatening scenarios, opting to use words and logic over direct violence. She is quite responsible, and some characters in the manga greatly look up to her because of this trait, even those who are several years her senior. Chiyo is very friendly towards others and is seen to get along with many characters throughout the series, even if she is not particularly close with them, for example mutual friends of Kuroko and Hinako. However, Chiyo is also seen to quickly lose her temper when provoked. In spite of their romantic relationship, Chiyo will often sternly reprimand Kuroko when irritated with her sometimes careless actions, usually by harsh physical means. She does not hesitate to put her swordsman skills to use if she deems it necessary, such as when she invaded into enemy territory to retrieve Kuroko during the Virginal Rose Arc.",tsundere
4bb1d68464b088a0,Nina Iseri,tsundere/4bb1d68464b088a0.webp,"Nina comes from a small country town where she had a strict family upbringing. Due to her coming from a country town, she is often referred to as a ""country bumpkin"" and related terms from Momoka Kawaragi . She is also a high school drop-out. Nina is a temperamental girl who is prone to mood swings. She's extremely stubborn and has difficulty regulating her emotions. This is likely due to her young age, low level of maturity, and her sensitive level of emotional intelligence. In the show, her feelings manifest into a stream of color wafting off of her. There will be times - such as the time near the end of Episode 7, she will run away from her group or from certain situations without a proper or reasonable explanation. She has an older sister, Suzune . In episode 8, she writes a letter to her father, Muneo thanking him for taking care of her and how she will manage her own. By doing this, she requests her father to stop sending her any money and that she will be returning her bank book. In a step to manage herself independently, she would get her first job working in the same restaurant that Rupa and Tomo work at.",tsundere
a31845686d7f4c93,Sora Sohma,deredere/a31845686d7f4c93.webp,"Whereas her appearance takes more after Rin, her personality takes after Haru more in some aspects: such as saying oddball things (”take a deep breath of the fresh air - it’s delicious”), lightly teasing others (asking Sawa Mitoma if she called Riku aside for a love confession) and for suddenly sticking her arms straight out in a ""T-Pose"" when she sees someone she likes. Sora has an extremely energetic, cheerful, happy and overall friendly personality in contrast to her serious brother. She is also very social and has no problem striking up a conversation with strangers and befriend people. She becomes familiar with people rather quickly, as she began referring Sawa to ""Sawacchi"" during their first meetings. Similarly, Sora has a fondness of creating ""cute"" nicknames for people, such as ""Haa-kun"" for Hajime and ""Muu-kun"" for Mutsuki. Additionally, she refers to herself in the third person, which gives the impression that she is cute and childish. Sora is a very air-headed girl who sometimes has little awareness of her surroundings. She is bad at studying and claims it is her dream to complete high-school without failing her classes. Despite that, she always gives her best, is determined, and works her hardest to succeed.",deredere
443eda833db473ca,Ruby,deredere/443eda833db473ca.webp,"According to the official website, Ruby is depicted as polite and tidy who loves to watch the cherry blossoms bloom. In Jewelpet , Ruby is very air-headed, joyful, brash, happy and a big troublemaker, who sometimes wants to go her own way, despite being told to stop at one place. She also acts like a little sister to her partner Rinko Kougyoku , but sometimes has a hard time handling her antics. Despite all of this, she and Rinko always settle their differences and help each other out. In Jewelpet Twinkle☆ , Ruby is a supportive type for the series' human protagonist, Akari Sakura . She is a curious and cheerful character who thinks positively. She also acts as Labra 's older sister. Even when in the harshest of situations, Ruby would do anything to help Akari and never leave her alone. Unlike the first and later series, she has a really kind and sweet personality, contrasting her dumb and airheaded characteristic.",deredere
d9705f34c905c396,Shizuka Minamoto,deredere/d9705f34c905c396.webp,"Shizuka is a smart and kind neighbourhood girl. She is, unlike Nobita, a quick-witted and very studious child. Shizuka loves to bathe and does it several times a day. Unlike Nobita , Suneo , and Gian , she is not a fan of video games for the most part. She cares for weaker people, abused animals and neglected dolls. She wishes to be a nurse or an air-hostess when she grows up. Both jobs reflect her kind nature. Shizuka loves her dolls a lot, to the extent that she loves them more than her own friends. She once freed a little bird from a bundle of strings it got caught in. She also cares deeply for the Grandfather Tree. When she was unable to save the Grandfather Tree, she was devastated but later felt relieved when she saw a little sprout from the Grandfather Tree stump. In one episode, Doraemon, Nobita, and Shizuka put her dolls in Nobita's race cars and started racing. Nobita's car crashed and the doll fell out, and she began to cry and get angry at him. But when she sees Nobita doing the right thing or a good thing for others, it would be enough to make her genuinely forgive Nobita. She is known to love cartoons, especially the ones which save people ( Magical Girl Shizu-chan ).",deredere
0e11e3897ce33b03,E.M. Pino,deredere/0e11e3897ce33b03.webp,"Pino appears to have a rather indifferent expression with an indifferent personality, she also seems to be rather laid back about certain situations such as when Shiki wants to be her friend, which was uncertain at first but allows it. She also can feel emotions at times such as fear of angering Sibir and even runs off to him. She also is self-aware to express her inability of performing tasks such as dancing. Though she does seem to be rather defensive and disobedient of any orders received when it comes to her memories of her master. Pino wishes to someday become human.",deredere
9bcf36abb2ef07ef,Mio Aoyama,tsundere/9bcf36abb2ef07ef.webp,"Mio's introduction into the series characterizes her immediately as an arrogant character who looks down upon other individuals as ""commoners."" She is abusive to both Keima and Morita . Mio's original life. As the only daughter of the prestigious president of the Aoyama Corporation, she was always told by her father to live her life with pride. Unfortunately, after the president's untimely death and the Aoyama family's fall from grace, Mio misinterprets his words as instruction to continue living as if she was rich, causing her to recklessly waste what little money she has and act as if she is still wealthy in public. Additionally, she does not burn incense for her father, when it is traditional in Japanese culture to do so to respect the dead as she feels that she should stop act rich and pay her respects, her father would truly be gone. Keima succeeds in having her realize that her father really wanted her to be happy, no matter the circumstances. Later, she is shown wearing normal shoes instead of platform boots, in addition to using change, which she had previously refused to learn how to use on the basis of acting rich. Keima, in Yui 's body, later encounters her working in a bakery, trying to help her mother.",tsundere
